Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
6808,k,0,asetimeter,dasar,
6808.1,x,,<aseti> + -meter,bentukan,[189] [S] -meter + (<all>)
,,,,,
6809,k,0,asetimetri,dasar,
6809.1,x,,<asetimetr> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
6810,v,83,asetnya,dasar,
6810.1,v,,<aset> + -nya,bentukan,[34] [SFS] -nya + (<all>)
,,,,,
6811,k,0,asetoasetat,dasar,
,,,,,
6812,k,2,asetoin,dasar,
,,,,,
6813,k,23,aseton,dasar,
,,,,,
6814,k,0,asetonemia,dasar,
,,,,,
6815,k,3,asetonitril,dasar,
,,,,,
6816,k,0,asetum,dasar,
,,,,,
6817,k,0,asfal,dasar,
,,,,,
6818,k,2,asfar,dasar,
,,,,,
6819,k,17,asfiksia,dasar,
,,,,,
6820,k,0,asfiksia neonatorum,dasar,
,,,,,
6821,k,0,asfiksofilia,dasar,
6821.1,x,,<asfikso> + -filia,bentukan,[216] [S] -filia + (<all>)
,,,,,
6822,k,0,ashabulkahfi,dasar,
6822.1,x,,<ashabulkahf> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
6823,c,68,ashar,dasar,asar
,,,,,
6824,k,164,asi,dasar,
6824.1,x,,<as> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
6825,k,0,asi akhir,dasar,
,,,,,
6826,k,0,asi awal,dasar,
,,,,,
6827,k,0,asi donor,dasar,
,,,,,
6828,k,0,asi eksklusif,dasar,
,,,,,
6829,k,0,asi matur,dasar,
,,,,,
6830,k,0,asi perahan,dasar,
6830.1,x,,<asi perah> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
6831,k,2345,asia,dasar,
,,,,,
6832,k,0,asia kecil,dasar,
,,,,,
6833,k,0,asiafili,dasar,
6833.1,x,,<asiafil> + -i,bentukan,[28] [S] -i + (<all>)
6833.2,x,,<asia> + -fili,bentukan,[193] [S] -fili + (<all>)
,,,,,
6834,k,0,asiafilia,dasar,
6834.1,x,,<asia> + -filia,bentukan,[216] [S] -filia + (<all>)
,,,,,
6835,k,532,asian,dasar,
6835.1,x,,<asi> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
6836,k,0,asiatikosida,dasar,
,,,,,
6837,k,0,asibilan,dasar,
6837.1,x,,<asibil> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
6838,k,0,asibilasi,dasar,
6838.1,x,,<asibilas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
6839,k,2,asid,dasar,
,,,,,
6840,k,0,asidah,dasar,
,,,,,
6841,k,0,asidaminuria,dasar,
,,,,,
6842,k,5,aside,dasar,
,,,,,
6843,k,0,asidenton,dasar,
,,,,,
6844,k,4,asidifikasi,dasar,
6844.1,x,,<asidifikas> + -i,bentukan,[28] [S] -i + (<all>)
,,,,,
6845,k,0,asidifikasi samudra,dasar,
,,,,,
6846,k,0,asidimeter,dasar,
