Nomor,KP,Jumlah,Entri,Tipe,Pembentukan
8141,k,9556,bagian,dasar,
8141.1,v,,<bagi> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8142,k,0,bagian beras,dasar,
,,,,,
8143,k,0,bagian elastik,dasar,
,,,,,
8144,k,0,bagian lapangan,dasar,
8144.1,x,,<bagian lapang> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8145,k,0,bagian laut dalam,dasar,
,,,,,
8146,k,0,bagian modal,dasar,
,,,,,
8147,k,0,bagian mutlak,dasar,
,,,,,
8148,k,0,bagian pembukaan,dasar,
8148.1,x,,<bagian pembuka> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8149,k,0,bagian peminjaman,dasar,
8149.1,x,,<bagian peminjam> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8150,k,0,bagian penerimaan,dasar,
8150.1,x,,<bagian penerima> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8151,k,0,bagian penjilidan,dasar,
8151.1,x,,<bagian penjilid> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8152,k,0,bagian tambahan,dasar,
8152.1,x,,<bagian tambah> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8153,v,319,bagian-bagian,dasar,
8153.1,v,,<bagian> [-] <r>,bentukan,[23] [RD] |
8153.2,x,,<bagi> + -an [-] <r> + -an,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
,,,,,
8154,v,40,bagian-bagiannya,dasar,
8154.1,x,,<bagian> [-] <r> + -nya,bentukan,[23] [RD] |
8154.2,x,,<bagi> + -an [-] <r> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [23] [RD] |
8154.3,v,,<bagian> [-] <r> + -nya,bentukan,[23] [RD] | => [34] [SFS] -nya + (<all>)
8154.4,x,,<bagi> + -an [-] <r> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [23] [RD] | => [34] [SFS] -nya + (<all>)
,,,,,
8155,v,12,bagianku,dasar,
8155.1,x,,<bagian> + -ku,bentukan,[32] [SFS] -ku + (<all>)
8155.2,v,,<bagi> + -an + -ku,bentukan,[38] [S] -an + (<all>) => [32] [SFS] -ku + (<all>)
,,,,,
8156,v,8,bagianmu,dasar,
8156.1,x,,<bagian> + -mu,bentukan,[33] [SFS] -mu + (<all>)
8156.2,v,,<bagi> + -an + -mu,bentukan,[38] [S] -an + (<all>) => [33] [SFS] -mu + (<all>)
,,,,,
8157,v,102,bagiannya,dasar,
8157.1,x,,<bagian> + -nya,bentukan,[34] [SFS] -nya + (<all>)
8157.2,v,,<bagi> + -an + -nya,bentukan,[38] [S] -an + (<all>) => [34] [SFS] -nya + (<all>)
,,,,,
8158,v,81,bagikan,dasar,
8158.1,v,,<bagi> + -kan,bentukan,[29] [S] -kan + (<all>)
8158.2,x,,<bagik> + -an,bentukan,[38] [S] -an + (<all>)
,,,,,
8159,v,2,bagikanlah,dasar,
8159.1,x,,<bagikan> + -lah,bentukan,[31] [FS] -lah + (<all>)
